entity,entity_name,lpa_reference,lpa_name,la_name
44005069,Botchergate,E60000334,Cumberland LPA,Cumberland Unitary Authority
44009142,Botchergate,E60000334,Cumberland LPA,Cumberland Unitary Authority
44000999,"Wood Street, Botcherby",E60000334,Cumberland LPA,Cumberland Unitary Authority
44000998,"Victoria Road, Botcherby",E60000334,Cumberland LPA,Cumberland Unitary Authority
44009144,Chatsworth Square and Portland Square,E60000334,Cumberland LPA,Cumberland Unitary Authority
44005070,Carlisle City Centre,E60000334,Cumberland LPA,Cumberland Unitary Authority
44009143,Carlisle City Centre,E60000334,Cumberland LPA,Cumberland Unitary Authority
44001005,Warwick-on-Eden,E60000334,Cumberland LPA,Cumberland Unitary Authority
44005071,Stanwix,E60000334,Cumberland LPA,Cumberland Unitary Authority
44005072,Rickerby,E60000334,Cumberland LPA,Cumberland Unitary Authority
44005073,Tarraby,E60000334,Cumberland LPA,Cumberland Unitary Authority
44001001,Brampton,E60000334,Cumberland LPA,Cumberland Unitary Authority
44001004,Longburgh,E60000334,Cumberland LPA,Cumberland Unitary Authority
44001002,Burgh by Sands,E60000334,Cumberland LPA,Cumberland Unitary Authority
44001000,Longtown,E60000334,Cumberland LPA,Cumberland Unitary Authority
44000251,Millom,E60000334,Cumberland LPA,Cumberland Unitary Authority
44000250,Beckermet,E60000334,Cumberland LPA,Cumberland Unitary Authority
44000249,Egremont,E60000334,Cumberland LPA,Cumberland Unitary Authority
44006213,St Bees,E60000334,Cumberland LPA,Cumberland Unitary Authority
44000248,Cleator Moor,E60000334,Cumberland LPA,Cumberland Unitary Authority
44000247,Whitehaven Hensingham,E60000334,Cumberland LPA,Cumberland Unitary Authority
44000246,Whitehaven Corkickle,E60000334,Cumberland LPA,Cumberland Unitary Authority
44004836,Whitehaven Town Centre,E60000334,Cumberland LPA,Cumberland Unitary Authority
44005075,Cumrew,E60000021,Carlisle LPA,Carlisle City Council
44001006,Dalston,E60000021,Carlisle LPA,Carlisle City Council
44009145,Brisco,E60000021,Carlisle LPA,Carlisle City Council
44005076,Carlisle-Settle Railway,E60000021,Carlisle LPA,Carlisle City Council
44000997,Holme Head,E60000021,Carlisle LPA,Carlisle City Council
44001003,Great Corby,E60000021,Carlisle LPA,Carlisle City Council
44005074,Wetheral,E60000021,Carlisle LPA,Carlisle City Council
44005069,Botchergate,E60000021,Carlisle LPA,Carlisle City Council
44009142,Botchergate,E60000021,Carlisle LPA,Carlisle City Council
44000999,"Wood Street, Botcherby",E60000021,Carlisle LPA,Carlisle City Council
44000998,"Victoria Road, Botcherby",E60000021,Carlisle LPA,Carlisle City Council
44009144,Chatsworth Square and Portland Square,E60000021,Carlisle LPA,Carlisle City Council
44005070,Carlisle City Centre,E60000021,Carlisle LPA,Carlisle City Council
44009143,Carlisle City Centre,E60000021,Carlisle LPA,Carlisle City Council
44001005,Warwick-on-Eden,E60000021,Carlisle LPA,Carlisle City Council
44005071,Stanwix,E60000021,Carlisle LPA,Carlisle City Council
44005072,Rickerby,E60000021,Carlisle LPA,Carlisle City Council
44005073,Tarraby,E60000021,Carlisle LPA,Carlisle City Council
44001001,Brampton,E60000021,Carlisle LPA,Carlisle City Council
44001004,Longburgh,E60000021,Carlisle LPA,Carlisle City Council
44001002,Burgh by Sands,E60000021,Carlisle LPA,Carlisle City Council
44001000,Longtown,E60000021,Carlisle LPA,Carlisle City Council
44000251,Millom,E60000022,Copeland LPA,Copeland Borough Council
44000250,Beckermet,E60000022,Copeland LPA,Copeland Borough Council
44000249,Egremont,E60000022,Copeland LPA,Copeland Borough Council
44006213,St Bees,E60000022,Copeland LPA,Copeland Borough Council
44000248,Cleator Moor,E60000022,Copeland LPA,Copeland Borough Council
44000247,Whitehaven Hensingham,E60000022,Copeland LPA,Copeland Borough Council
44000246,Whitehaven Corkickle,E60000022,Copeland LPA,Copeland Borough Council
44004836,Whitehaven Town Centre,E60000022,Copeland LPA,Copeland Borough Council
44002986,Appleby,E60000023,Eden LPA,Eden District Council
44002988,King's Meaburn,E60000023,Eden LPA,Eden District Council
44005079,Settle-Carlisle Railway,E60000023,Eden LPA,Eden District Council
44002992,Kirkby Stephen,E60000023,Eden LPA,Eden District Council
44002987,Church Brough,E60000023,Eden LPA,Eden District Council
44003000,Garrigill,E60000023,Eden LPA,Eden District Council
44002991,Alston,E60000023,Eden LPA,Eden District Council
44005078,Penrith,E60000023,Eden LPA,Eden District Council
44002993,Penrith New Streets,E60000023,Eden LPA,Eden District Council
44003003,Edenhall,E60000023,Eden LPA,Eden District Council
44003005,Great Salkeld,E60000023,Eden LPA,Eden District Council
44002997,Kirkoswald,E60000023,Eden LPA,Eden District Council
44003004,Dufton,E60000023,Eden LPA,Eden District Council
44002999,Temple Sowerby,E60000023,Eden LPA,Eden District Council
44002990,Milburn,E60000023,Eden LPA,Eden District Council
44003001,Skirwith,E60000023,Eden LPA,Eden District Council
44005077,Hunsonby,E60000023,Eden LPA,Eden District Council
44002996,Gamblesby,E60000023,Eden LPA,Eden District Council
44002986,Appleby,E60000335,Westmorland and Furness LPA,Westmorland and Furness Council
44002988,King's Meaburn,E60000335,Westmorland and Furness LPA,Westmorland and Furness Council
44005079,Settle-Carlisle Railway,E60000335,Westmorland and Furness LPA,Westmorland and Furness Council
44002992,Kirkby Stephen,E60000335,Westmorland and Furness LPA,Westmorland and Furness Council
44002987,Church Brough,E60000335,Westmorland and Furness LPA,Westmorland and Furness Council
44003000,Garrigill,E60000335,Westmorland and Furness LPA,Westmorland and Furness Council
44002991,Alston,E60000335,Westmorland and Furness LPA,Westmorland and Furness Council
44005078,Penrith,E60000335,Westmorland and Furness LPA,Westmorland and Furness Council
44002993,Penrith New Streets,E60000335,Westmorland and Furness LPA,Westmorland and Furness Council
44003003,Edenhall,E60000335,Westmorland and Furness LPA,Westmorland and Furness Council
44003005,Great Salkeld,E60000335,Westmorland and Furness LPA,Westmorland and Furness Council
44002997,Kirkoswald,E60000335,Westmorland and Furness LPA,Westmorland and Furness Council
44003004,Dufton,E60000335,Westmorland and Furness LPA,Westmorland and Furness Council
44002999,Temple Sowerby,E60000335,Westmorland and Furness LPA,Westmorland and Furness Council
44002990,Milburn,E60000335,Westmorland and Furness LPA,Westmorland and Furness Council
44003001,Skirwith,E60000335,Westmorland and Furness LPA,Westmorland and Furness Council
44005077,Hunsonby,E60000335,Westmorland and Furness LPA,Westmorland and Furness Council
44002996,Gamblesby,E60000335,Westmorland and Furness LPA,Westmorland and Furness Council
44006357,Ulverston,E60000335,Westmorland and Furness LPA,Westmorland and Furness Council
44006359,Cartmel,E60000335,Westmorland and Furness LPA,Westmorland and Furness Council
44006361,Burton,E60000335,Westmorland and Furness LPA,Westmorland and Furness Council
44006358,Grange over Sands,E60000335,Westmorland and Furness LPA,Westmorland and Furness Council
44006356,Newland,E60000335,Westmorland and Furness LPA,Westmorland and Furness Council
44006355,Beetham,E60000335,Westmorland and Furness LPA,Westmorland and Furness Council
44006362,Milnthorpe,E60000335,Westmorland and Furness LPA,Westmorland and Furness Council
44006360,Heversham,E60000335,Westmorland and Furness LPA,Westmorland and Furness Council
44006354,Kendal,E60000335,Westmorland and Furness LPA,Westmorland and Furness Council
44006683,Kirkby Lonsdale,E60000335,Westmorland and Furness LPA,Westmorland and Furness Council
44006357,Ulverston,E60000024,South Lakeland LPA,South Lakeland District Council
44006359,Cartmel,E60000024,South Lakeland LPA,South Lakeland District Council
44006361,Burton,E60000024,South Lakeland LPA,South Lakeland District Council
44006358,Grange over Sands,E60000024,South Lakeland LPA,South Lakeland District Council
44006356,Newland,E60000024,South Lakeland LPA,South Lakeland District Council
44006355,Beetham,E60000024,South Lakeland LPA,South Lakeland District Council
44006362,Milnthorpe,E60000024,South Lakeland LPA,South Lakeland District Council
44006360,Heversham,E60000024,South Lakeland LPA,South Lakeland District Council
44006354,Kendal,E60000024,South Lakeland LPA,South Lakeland District Council
44006683,Kirkby Lonsdale,E60000024,South Lakeland LPA,South Lakeland District Council
44009132,Ringley Fold (includIng extension-no date),E60000025,Bolton LPA,Bolton Metropolitan Borough Council
44009131,"Greenside, Farnworth",E60000025,Bolton LPA,Bolton Metropolitan Borough Council
44009120,Mawdsley Street/Nelson Square,E60000025,Bolton LPA,Bolton Metropolitan Borough Council
44009113,Town Hall,E60000025,Bolton LPA,Bolton Metropolitan Borough Council
44009129,Westhoughton Town Centre,E60000025,Bolton LPA,Bolton Metropolitan Borough Council
44009118,Deane Village,E60000025,Bolton LPA,Bolton Metropolitan Borough Council
44009111,Chorley New Road,E60000025,Bolton LPA,Bolton Metropolitan Borough Council
44009116,Queens Park,E60000025,Bolton LPA,Bolton Metropolitan Borough Council
44009125,Saint Paul's Halliwell,E60000025,Bolton LPA,Bolton Metropolitan Borough Council
44009123,Hill Top,E60000025,Bolton LPA,Bolton Metropolitan Borough Council
44009122,Barrow Bridge,E60000025,Bolton LPA,Bolton Metropolitan Borough Council
44009112,Wallsuches,E60000025,Bolton LPA,Bolton Metropolitan Borough Council
44009110,Horwich Town Centre,E60000025,Bolton LPA,Bolton Metropolitan Borough Council
44009119,Silverwell Street/Wood Street,E60000025,Bolton LPA,Bolton Metropolitan Borough Council
44009124,Churchgate,E60000025,Bolton LPA,Bolton Metropolitan Borough Council
44009114,Deansgate,E60000025,Bolton LPA,Bolton Metropolitan Borough Council
44009115,St.Georges (includes extension dated 10/01/2006),E60000025,Bolton LPA,Bolton Metropolitan Borough Council
44009117,Firwood Fold,E60000025,Bolton LPA,Bolton Metropolitan Borough Council
44009127,Birley Street,E60000025,Bolton LPA,Bolton Metropolitan Borough Council
44009126,Bank Top,E60000025,Bolton LPA,Bolton Metropolitan Borough Council
44009108,"Bradshaw Chapel, Bolton",E60000025,Bolton LPA,Bolton Metropolitan Borough Council
44009130,Riding Gate,E60000025,Bolton LPA,Bolton Metropolitan Borough Council
44009121,Eagley Bank,E60000025,Bolton LPA,Bolton Metropolitan Borough Council
44009128,Dunscar Fold,E60000025,Bolton LPA,Bolton Metropolitan Borough Council
44009109,Egerton,E60000025,Bolton LPA,Bolton Metropolitan Borough Council
44002705,St Mary's,E60000026,Bury LPA,Bury Metropolitan Borough Council
44002702,Poppythorn,E60000026,Bury LPA,Bury Metropolitan Borough Council
44002703,"All Saints, Whitefield",E60000026,Bury LPA,Bury Metropolitan Borough Council
44002697,Ainsworth Village,E60000026,Bury LPA,Bury Metropolitan Borough Council
44002695,Bury Town Centre,E60000026,Bury LPA,Bury Metropolitan Borough Council
44002700,Walmersley,E60000026,Bury LPA,Bury Metropolitan Borough Council
44002696,Summerseat,E60000026,Bury LPA,Bury Metropolitan Borough Council
44002699,Brooksbottoms and Rowlands,E60000026,Bury LPA,Bury Metropolitan Borough Council
44002701,Mount Pleasant,E60000026,Bury LPA,Bury Metropolitan Borough Council
44002698,Pot Green,E60000026,Bury LPA,Bury Metropolitan Borough Council
44006212,Holcombe Village,E60000026,Bury LPA,Bury Metropolitan Borough Council
44002704,Ramsbottom,E60000026,Bury LPA,Bury Metropolitan Borough Council
44004012,Brooklands,E60000027,Manchester LPA,Manchester City Council
44004025,Northenden,E60000027,Manchester LPA,Manchester City Council
44004022,Didsbury St James,E60000027,Manchester LPA,Manchester City Council
44004017,"Blackburn Park, Didsbury",E60000027,Manchester LPA,Manchester City Council
44004016,"Ballbrook, Withington",E60000027,Manchester LPA,Manchester City Council
44004026,"Old Broadway, Withington",E60000027,Manchester LPA,Manchester City Council
44004013,"Albert Park, West Didsbury",E60000027,Manchester LPA,Manchester City Council
44004007,Withington,E60000027,Manchester LPA,Manchester City Council
44004028,"Rushford Park, Levenshulme",E60000027,Manchester LPA,Manchester City Council
44004036,Victoria Park,E60000027,Manchester LPA,Manchester City Council
44004024,"Gore Brook Valley, Gorton",E60000027,Manchester LPA,Manchester City Council
44004018,Castlefield,E60000027,Manchester LPA,Manchester City Council
44004038,Whitworth Street and Princess Street,E60000027,Manchester LPA,Manchester City Council
44004020,Chorltonville,E60000027,Manchester LPA,Manchester City Council
44004040,Chorlton Green,E60000027,Manchester LPA,Manchester City Council
44004041,Chorlton,E60000027,Manchester LPA,Manchester City Council
44004037,Whalley Range,E60000027,Manchester LPA,Manchester City Council
44004033,St Peter's Square,E60000027,Manchester LPA,Manchester City Council
44004032,St John Street,E60000027,Manchester LPA,Manchester City Council
44004023,George Street,E60000027,Manchester LPA,Manchester City Council
44004021,Deansgate and Peter Street,E60000027,Manchester LPA,Manchester City Council
44004014,Albert Square,E60000027,Manchester LPA,Manchester City Council
44004035,Upper King Street,E60000027,Manchester LPA,Manchester City Council
44004034,Stevenson Square,E60000027,Manchester LPA,Manchester City Council
44004031,St Ann's Square,E60000027,Manchester LPA,Manchester City Council
44004027,Parsonage Gardens,E60000027,Manchester LPA,Manchester City Council
44004030,Smithfield,E60000027,Manchester LPA,Manchester City Council
44004015,Ancoats,E60000027,Manchester LPA,Manchester City Council
44004029,Shudehill,E60000027,Manchester LPA,Manchester City Council
44004039,"Graver Lane, Newton Heath",E60000027,Manchester LPA,Manchester City Council
44004010,"Hermitage Road, Crumpsall",E60000027,Manchester LPA,Manchester City Council
44004011,"Crumpsall Lane, Crumpsall",E60000027,Manchester LPA,Manchester City Council
44004009,"Crumpsall Green, Crumpsall",E60000027,Manchester LPA,Manchester City Council
44004008,"Crab Lane, Higher Blackley",E60000027,Manchester LPA,Manchester City Council
44009978,Bottom of Woodhouses,E60000028,Oldham LPA,Oldham Metropolitan Borough Council
44009980,"Hey Top, Greenfield",E60000028,Oldham LPA,Oldham Metropolitan Borough Council
44009976,Lydgate,E60000028,Oldham LPA,Oldham Metropolitan Borough Council
44009966,Boarshurst,E60000028,Oldham LPA,Oldham Metropolitan Borough Council
44009973,Grasscroft,E60000028,Oldham LPA,Oldham Metropolitan Borough Council
44009971,Stone Breaks,E60000028,Oldham LPA,Oldham Metropolitan Borough Council
44009968,Tame Water,E60000028,Oldham LPA,Oldham Metropolitan Borough Council
44009964,Dobcross,E60000028,Oldham LPA,Oldham Metropolitan Borough Council
44009969,Holly Grove,E60000028,Oldham LPA,Oldham Metropolitan Borough Council
44009963,Woodhouses,E60000028,Oldham LPA,Oldham Metropolitan Borough Council
44009982,Alexandra Park,E60000028,Oldham LPA,Oldham Metropolitan Borough Council
44009965,Oldham Town Centre,E60000028,Oldham LPA,Oldham Metropolitan Borough Council
44009959,Hey,E60000028,Oldham LPA,Oldham Metropolitan Borough Council
44009960,"The Old Town Hall, Chadderton",E60000028,Oldham LPA,Oldham Metropolitan Borough Council
44009981,"Alexandra Terrace, Moorside",E60000028,Oldham LPA,Oldham Metropolitan Borough Council
